8.252000000000000000e+03,4.590000000000000000e+02
8.300000000000000000e+03,7.600000000000000000e+01
8.377000000000000000e+03,3.240000000000000000e+02
8.401000000000000000e+03,4.630000000000000000e+02
8.468000000000000000e+03,2.430000000000000000e+02
8.525000000000000000e+03,1.270000000000000000e+02
8.558000000000000000e+03,1.480000000000000000e+02
8.638000000000000000e+03,1.960000000000000000e+02
8.653000000000000000e+03,4.470000000000000000e+02
8.729000000000000000e+03,2.600000000000000000e+02
8.835000000000000000e+03,1.600000000000000000e+02
8.866000000000000000e+03,2.650000000000000000e+02
8.909000000000000000e+03,7.400000000000000000e+01
8.918000000000000000e+03,3.970000000000000000e+02
8.937000000000000000e+03,4.610000000000000000e+02
8.990000000000000000e+03,3.170000000000000000e+02
8.992000000000000000e+03,6.100000000000000000e+01
9.030000000000000000e+03,4.570000000000000000e+02
9.111000000000000000e+03,1.600000000000000000e+01
9.448000000000000000e+03,4.460000000000000000e+02
9.469000000000000000e+03,1.620000000000000000e+02
9.551000000000000000e+03,3.500000000000000000e+02
9.561000000000000000e+03,4.790000000000000000e+02
9.674000000000000000e+03,1.800000000000000000e+01
9.825000000000000000e+03,4.340000000000000000e+02
9.986000000000000000e+03,3.150000000000000000e+02
1.005300000000000000e+04,4.510000000000000000e+02
1.011700000000000000e+04,4.870000000000000000e+02
1.018500000000000000e+04,2.520000000000000000e+02
1.021000000000000000e+04,2.500000000000000000e+02
1.021600000000000000e+04,4.660000000000000000e+02
1.021600000000000000e+04,2.900000000000000000e+02
1.022300000000000000e+04,1.360000000000000000e+02
1.027700000000000000e+04,5.400000000000000000e+01
1.028800000000000000e+04,5.500000000000000000e+01
1.029300000000000000e+04,6.600000000000000000e+01
1.029900000000000000e+04,3.390000000000000000e+02
1.031500000000000000e+04,3.710000000000000000e+02
1.032400000000000000e+04,2.580000000000000000e+02
1.033600000000000000e+04,1.040000000000000000e+02
1.047900000000000000e+04,4.910000000000000000e+02
1.049300000000000000e+04,1.390000000000000000e+02
1.055200000000000000e+04,4.500000000000000000e+02
1.058200000000000000e+04,2.090000000000000000e+02
1.065300000000000000e+04,6.400000000000000000e+01
1.066800000000000000e+04,3.730000000000000000e+02
1.074500000000000000e+04,4.860000000000000000e+02
1.076000000000000000e+04,2.830000000000000000e+02
1.084500000000000000e+04,3.940000000000000000e+02
1.090300000000000000e+04,1.930000000000000000e+02
1.100700000000000000e+04,1.310000000000000000e+02
1.104900000000000000e+04,3.570000000000000000e+02
1.110100000000000000e+04,2.000000000000000000e+00
1.111000000000000000e+04,4.150000000000000000e+02
1.111400000000000000e+04,4.210000000000000000e+02
1.125200000000000000e+04,3.250000000000000000e+02
1.129200000000000000e+04,1.790000000000000000e+02
1.130900000000000000e+04,4.080000000000000000e+02
1.146600000000000000e+04,1.920000000000000000e+02
1.149900000000000000e+04,3.270000000000000000e+02
1.150100000000000000e+04,2.460000000000000000e+02
1.159700000000000000e+04,4.120000000000000000e+02
1.163000000000000000e+04,3.300000000000000000e+01
1.165500000000000000e+04,3.160000000000000000e+02
1.167200000000000000e+04,2.200000000000000000e+02
1.168100000000000000e+04,2.130000000000000000e+02
1.174500000000000000e+04,2.260000000000000000e+02
1.187100000000000000e+04,1.740000000000000000e+02
1.187800000000000000e+04,2.290000000000000000e+02
1.197800000000000000e+04,2.140000000000000000e+02
1.199000000000000000e+04,1.470000000000000000e+02
1.205800000000000000e+04,4.390000000000000000e+02
1.217600000000000000e+04,1.030000000000000000e+02
1.219900000000000000e+04,4.940000000000000000e+02
1.222300000000000000e+04,1.430000000000000000e+02
1.225300000000000000e+04,2.800000000000000000e+02
1.234200000000000000e+04,1.640000000000000000e+02
1.234900000000000000e+04,2.740000000000000000e+02
1.237200000000000000e+04,1.990000000000000000e+02
1.237400000000000000e+04,4.580000000000000000e+02
1.241400000000000000e+04,3.000000000000000000e+00
1.243600000000000000e+04,3.770000000000000000e+02
1.256000000000000000e+04,2.420000000000000000e+02
1.258200000000000000e+04,1.850000000000000000e+02
1.260900000000000000e+04,2.570000000000000000e+02
1.261900000000000000e+04,2.550000000000000000e+02
1.266800000000000000e+04,4.260000000000000000e+02
1.272600000000000000e+04,6.300000000000000000e+01
1.283800000000000000e+04,2.940000000000000000e+02
1.283800000000000000e+04,4.980000000000000000e+02
1.292400000000000000e+04,1.820000000000000000e+02
1.293900000000000000e+04,9.600000000000000000e+01
1.300200000000000000e+04,3.020000000000000000e+02
1.301100000000000000e+04,4.640000000000000000e+02
1.314200000000000000e+04,1.000000000000000000e+01
1.316200000000000000e+04,1.490000000000000000e+02
1.326300000000000000e+04,9.700000000000000000e+01
1.333800000000000000e+04,1.200000000000000000e+02
1.346900000000000000e+04,1.110000000000000000e+02
1.351400000000000000e+04,2.700000000000000000e+01
1.360700000000000000e+04,8.000000000000000000e+01
1.380300000000000000e+04,1.320000000000000000e+02
1.381800000000000000e+04,3.430000000000000000e+02
1.384800000000000000e+04,5.800000000000000000e+01
1.386300000000000000e+04,3.230000000000000000e+02
1.392200000000000000e+04,1.980000000000000000e+02
1.395000000000000000e+04,3.360000000000000000e+02
1.397500000000000000e+04,1.100000000000000000e+02
1.402400000000000000e+04,3.050000000000000000e+02
1.403200000000000000e+04,1.440000000000000000e+02
1.404600000000000000e+04,4.090000000000000000e+02
1.411000000000000000e+04,3.750000000000000000e+02
1.416000000000000000e+04,3.950000000000000000e+02
1.418900000000000000e+04,1.700000000000000000e+02
1.420700000000000000e+04,2.410000000000000000e+02
1.420800000000000000e+04,4.740000000000000000e+02
1.421200000000000000e+04,4.180000000000000000e+02
1.421600000000000000e+04,3.980000000000000000e+02
1.423700000000000000e+04,1.590000000000000000e+02
1.432900000000000000e+04,3.700000000000000000e+02
1.442100000000000000e+04,1.130000000000000000e+02
1.454900000000000000e+04,1.830000000000000000e+02
1.455100000000000000e+04,3.070000000000000000e+02
1.459700000000000000e+04,3.180000000000000000e+02
1.463100000000000000e+04,3.280000000000000000e+02
1.463300000000000000e+04,3.080000000000000000e+02
1.465000000000000000e+04,4.350000000000000000e+02
1.475100000000000000e+04,4.900000000000000000e+02
1.476000000000000000e+04,1.250000000000000000e+02
1.477700000000000000e+04,3.210000000000000000e+02
1.480700000000000000e+04,1.710000000000000000e+02
1.481500000000000000e+04,3.010000000000000000e+02
1.489900000000000000e+04,2.080000000000000000e+02
1.491400000000000000e+04,2.480000000000000000e+02
1.499700000000000000e+04,3.610000000000000000e+02
1.501900000000000000e+04,9.200000000000000000e+01
1.502900000000000000e+04,7.300000000000000000e+01
1.505600000000000000e+04,2.190000000000000000e+02
1.514400000000000000e+04,5.300000000000000000e+01
1.519700000000000000e+04,2.750000000000000000e+02
1.523800000000000000e+04,2.470000000000000000e+02
1.525900000000000000e+04,1.150000000000000000e+02
1.538500000000000000e+04,2.610000000000000000e+02
1.541400000000000000e+04,2.310000000000000000e+02
1.541500000000000000e+04,7.100000000000000000e+01
1.543500000000000000e+04,3.650000000000000000e+02
1.544700000000000000e+04,1.910000000000000000e+02
1.562200000000000000e+04,4.000000000000000000e+02
1.562600000000000000e+04,4.710000000000000000e+02
1.574300000000000000e+04,1.340000000000000000e+02
1.580000000000000000e+04,3.700000000000000000e+01
1.580900000000000000e+04,1.450000000000000000e+02
1.584800000000000000e+04,2.370000000000000000e+02
1.587200000000000000e+04,4.130000000000000000e+02
1.593700000000000000e+04,2.920000000000000000e+02
1.600300000000000000e+04,1.780000000000000000e+02
1.601000000000000000e+04,4.950000000000000000e+02
1.607500000000000000e+04,3.760000000000000000e+02
1.654000000000000000e+04,1.770000000000000000e+02
1.658700000000000000e+04,4.020000000000000000e+02
1.665400000000000000e+04,3.320000000000000000e+02
1.684100000000000000e+04,3.350000000000000000e+02
1.684200000000000000e+04,6.000000000000000000e+00
1.689900000000000000e+04,2.560000000000000000e+02
1.698600000000000000e+04,4.200000000000000000e+01
1.701400000000000000e+04,3.100000000000000000e+01
1.706200000000000000e+04,2.000000000000000000e+01
1.707500000000000000e+04,4.760000000000000000e+02
1.708300000000000000e+04,4.450000000000000000e+02
1.724800000000000000e+04,2.700000000000000000e+02
1.728800000000000000e+04,1.510000000000000000e+02
1.729400000000000000e+04,1.330000000000000000e+02
1.734500000000000000e+04,2.250000000000000000e+02
1.749600000000000000e+04,2.240000000000000000e+02
1.756400000000000000e+04,4.070000000000000000e+02
1.759700000000000000e+04,2.710000000000000000e+02
1.761000000000000000e+04,4.540000000000000000e+02
1.779100000000000000e+04,1.200000000000000000e+01
1.804600000000000000e+04,1.530000000000000000e+02
1.805600000000000000e+04,3.100000000000000000e+02
1.808300000000000000e+04,4.680000000000000000e+02
1.825100000000000000e+04,3.260000000000000000e+02
1.830200000000000000e+04,7.700000000000000000e+01
1.837000000000000000e+04,3.890000000000000000e+02
1.837400000000000000e+04,4.780000000000000000e+02
1.840900000000000000e+04,2.680000000000000000e+02
1.855600000000000000e+04,4.290000000000000000e+02
1.861600000000000000e+04,1.260000000000000000e+02
1.864100000000000000e+04,2.210000000000000000e+02
1.877500000000000000e+04,2.980000000000000000e+02
1.877900000000000000e+04,3.790000000000000000e+02
1.886400000000000000e+04,4.440000000000000000e+02
1.889700000000000000e+04,1.690000000000000000e+02
1.901100000000000000e+04,2.320000000000000000e+02
1.917700000000000000e+04,2.020000000000000000e+02
1.928300000000000000e+04,1.280000000000000000e+02
1.940600000000000000e+04,1.400000000000000000e+01
1.943600000000000000e+04,3.800000000000000000e+02
1.955900000000000000e+04,1.730000000000000000e+02
1.969000000000000000e+04,3.620000000000000000e+02
1.973100000000000000e+04,3.900000000000000000e+02
1.977400000000000000e+04,3.380000000000000000e+02
1.978400000000000000e+04,4.190000000000000000e+02
1.985600000000000000e+04,3.450000000000000000e+02
1.988900000000000000e+04,3.400000000000000000e+02
1.993700000000000000e+04,2.030000000000000000e+02
1.998700000000000000e+04,3.200000000000000000e+02
2.003400000000000000e+04,1.350000000000000000e+02
2.015300000000000000e+04,4.850000000000000000e+02
2.023300000000000000e+04,4.830000000000000000e+02
2.033100000000000000e+04,4.170000000000000000e+02
2.033700000000000000e+04,4.060000000000000000e+02
2.035200000000000000e+04,1.050000000000000000e+02
2.035200000000000000e+04,2.600000000000000000e+01
2.036000000000000000e+04,4.650000000000000000e+02
2.042500000000000000e+04,4.820000000000000000e+02
2.043500000000000000e+04,3.860000000000000000e+02
2.051000000000000000e+04,4.330000000000000000e+02
2.055900000000000000e+04,4.160000000000000000e+02
2.064300000000000000e+04,3.830000000000000000e+02
2.075800000000000000e+04,3.580000000000000000e+02
2.080800000000000000e+04,4.400000000000000000e+02
2.084300000000000000e+04,3.040000000000000000e+02
2.091600000000000000e+04,1.080000000000000000e+02
2.094200000000000000e+04,4.880000000000000000e+02
2.098400000000000000e+04,0.000000000000000000e+00
2.100900000000000000e+04,3.660000000000000000e+02
2.107800000000000000e+04,4.040000000000000000e+02
2.122000000000000000e+04,4.700000000000000000e+01
2.150400000000000000e+04,1.140000000000000000e+02
2.157700000000000000e+04,1.750000000000000000e+02
2.166700000000000000e+04,2.790000000000000000e+02
2.173100000000000000e+04,4.810000000000000000e+02
2.180600000000000000e+04,2.070000000000000000e+02
2.182300000000000000e+04,2.530000000000000000e+02
2.183700000000000000e+04,2.990000000000000000e+02
2.184500000000000000e+04,9.900000000000000000e+01
2.185000000000000000e+04,2.400000000000000000e+01
2.189000000000000000e+04,2.950000000000000000e+02
2.192700000000000000e+04,1.370000000000000000e+02
2.195900000000000000e+04,4.890000000000000000e+02
2.209600000000000000e+04,3.120000000000000000e+02
2.223200000000000000e+04,3.800000000000000000e+01
2.239500000000000000e+04,6.900000000000000000e+01
2.240800000000000000e+04,1.880000000000000000e+02
2.260200000000000000e+04,4.240000000000000000e+02
2.268900000000000000e+04,2.300000000000000000e+02
2.281400000000000000e+04,6.800000000000000000e+01
2.289200000000000000e+04,4.960000000000000000e+02
2.295700000000000000e+04,3.400000000000000000e+01
2.306100000000000000e+04,1.550000000000000000e+02
2.320800000000000000e+04,2.120000000000000000e+02
2.345300000000000000e+04,8.100000000000000000e+01
2.346000000000000000e+04,1.900000000000000000e+02
2.346200000000000000e+04,2.840000000000000000e+02
2.378700000000000000e+04,3.340000000000000000e+02
2.388200000000000000e+04,1.800000000000000000e+02
2.389000000000000000e+04,4.000000000000000000e+00
2.399500000000000000e+04,8.700000000000000000e+01
2.408000000000000000e+04,4.930000000000000000e+02
2.413300000000000000e+04,1.810000000000000000e+02
2.415600000000000000e+04,6.000000000000000000e+01
2.423500000000000000e+04,4.300000000000000000e+01
2.428800000000000000e+04,1.170000000000000000e+02
2.438100000000000000e+04,2.910000000000000000e+02
2.440800000000000000e+04,2.510000000000000000e+02
2.448200000000000000e+04,3.000000000000000000e+02
2.464000000000000000e+04,3.530000000000000000e+02
2.480200000000000000e+04,2.280000000000000000e+02
2.480600000000000000e+04,4.280000000000000000e+02
2.494700000000000000e+04,3.600000000000000000e+02
2.509600000000000000e+04,2.770000000000000000e+02
2.538000000000000000e+04,2.960000000000000000e+02
2.549600000000000000e+04,3.500000000000000000e+01
2.556900000000000000e+04,4.380000000000000000e+02
2.565600000000000000e+04,2.440000000000000000e+02
2.570300000000000000e+04,3.670000000000000000e+02
2.573900000000000000e+04,7.800000000000000000e+01
2.597300000000000000e+04,3.060000000000000000e+02
2.609100000000000000e+04,2.100000000000000000e+01
2.631600000000000000e+04,3.930000000000000000e+02
2.637200000000000000e+04,3.550000000000000000e+02
2.641200000000000000e+04,4.480000000000000000e+02
2.649000000000000000e+04,1.300000000000000000e+02
2.659500000000000000e+04,2.230000000000000000e+02
2.666900000000000000e+04,2.350000000000000000e+02
2.677300000000000000e+04,3.540000000000000000e+02
2.687900000000000000e+04,4.600000000000000000e+02
2.691600000000000000e+04,2.540000000000000000e+02
2.715500000000000000e+04,1.670000000000000000e+02
2.722400000000000000e+04,3.030000000000000000e+02
2.723500000000000000e+04,5.100000000000000000e+01
2.724400000000000000e+04,2.930000000000000000e+02
2.726100000000000000e+04,4.800000000000000000e+01
2.728400000000000000e+04,4.550000000000000000e+02
2.741900000000000000e+04,4.700000000000000000e+02
2.774300000000000000e+04,1.220000000000000000e+02
2.780700000000000000e+04,8.800000000000000000e+01
2.794000000000000000e+04,3.460000000000000000e+02
2.795000000000000000e+04,2.160000000000000000e+02
2.795900000000000000e+04,2.640000000000000000e+02
2.800900000000000000e+04,3.780000000000000000e+02
2.830900000000000000e+04,3.920000000000000000e+02
2.834100000000000000e+04,3.560000000000000000e+02
2.843700000000000000e+04,1.680000000000000000e+02
2.885600000000000000e+04,5.200000000000000000e+01
2.898200000000000000e+04,3.470000000000000000e+02
2.952400000000000000e+04,4.140000000000000000e+02
2.956500000000000000e+04,4.400000000000000000e+01
2.975400000000000000e+04,4.410000000000000000e+02
2.980300000000000000e+04,8.500000000000000000e+01
2.981100000000000000e+04,2.040000000000000000e+02
2.999700000000000000e+04,1.300000000000000000e+01
3.002500000000000000e+04,2.390000000000000000e+02
3.022200000000000000e+04,8.200000000000000000e+01
3.024700000000000000e+04,1.410000000000000000e+02
3.040000000000000000e+04,2.670000000000000000e+02
3.057600000000000000e+04,1.540000000000000000e+02
3.064100000000000000e+04,1.210000000000000000e+02
3.082400000000000000e+04,6.700000000000000000e+01
3.103300000000000000e+04,3.640000000000000000e+02
3.141500000000000000e+04,2.450000000000000000e+02
3.142900000000000000e+04,9.100000000000000000e+01
3.146900000000000000e+04,1.120000000000000000e+02
3.161700000000000000e+04,1.230000000000000000e+02
3.171500000000000000e+04,2.810000000000000000e+02
3.204600000000000000e+04,5.000000000000000000e+01
3.217300000000000000e+04,1.500000000000000000e+01
3.253500000000000000e+04,2.620000000000000000e+02
3.254700000000000000e+04,3.910000000000000000e+02
3.257400000000000000e+04,4.840000000000000000e+02
3.263300000000000000e+04,4.010000000000000000e+02
3.279900000000000000e+04,8.300000000000000000e+01
3.280700000000000000e+04,2.820000000000000000e+02
3.309500000000000000e+04,4.970000000000000000e+02
3.311600000000000000e+04,2.900000000000000000e+01
3.314300000000000000e+04,3.330000000000000000e+02
3.322000000000000000e+04,6.500000000000000000e+01
3.327600000000000000e+04,2.630000000000000000e+02
3.341400000000000000e+04,1.060000000000000000e+02
3.341500000000000000e+04,2.720000000000000000e+02
3.383100000000000000e+04,3.440000000000000000e+02
3.391300000000000000e+04,9.800000000000000000e+01
3.397700000000000000e+04,1.460000000000000000e+02
3.410600000000000000e+04,4.370000000000000000e+02
3.411300000000000000e+04,7.900000000000000000e+01
3.418300000000000000e+04,3.090000000000000000e+02
3.419800000000000000e+04,1.290000000000000000e+02
3.452000000000000000e+04,9.400000000000000000e+01
3.483500000000000000e+04,7.000000000000000000e+00
3.492000000000000000e+04,3.630000000000000000e+02
3.495100000000000000e+04,8.600000000000000000e+01
3.517900000000000000e+04,1.630000000000000000e+02
3.518600000000000000e+04,3.840000000000000000e+02
3.538400000000000000e+04,4.770000000000000000e+02
3.540600000000000000e+04,3.000000000000000000e+01
3.578500000000000000e+04,3.820000000000000000e+02
3.591700000000000000e+04,3.990000000000000000e+02
3.601600000000000000e+04,1.520000000000000000e+02
3.643300000000000000e+04,1.610000000000000000e+02
3.648700000000000000e+04,2.110000000000000000e+02
3.666000000000000000e+04,1.020000000000000000e+02
3.696700000000000000e+04,8.000000000000000000e+00
3.723100000000000000e+04,4.230000000000000000e+02
3.737900000000000000e+04,2.270000000000000000e+02
3.756000000000000000e+04,4.720000000000000000e+02
3.764900000000000000e+04,2.150000000000000000e+02
3.775400000000000000e+04,2.330000000000000000e+02
3.776500000000000000e+04,3.870000000000000000e+02
3.782700000000000000e+04,4.560000000000000000e+02
3.792000000000000000e+04,5.700000000000000000e+01
3.809200000000000000e+04,4.530000000000000000e+02
3.811200000000000000e+04,1.070000000000000000e+02
3.844500000000000000e+04,3.300000000000000000e+02
3.847300000000000000e+04,4.730000000000000000e+02
3.851400000000000000e+04,2.500000000000000000e+01
3.852600000000000000e+04,6.200000000000000000e+01
3.865800000000000000e+04,3.220000000000000000e+02
3.970400000000000000e+04,1.420000000000000000e+02
4.020200000000000000e+04,1.950000000000000000e+02
4.045900000000000000e+04,4.990000000000000000e+02
4.047300000000000000e+04,8.400000000000000000e+01
4.062600000000000000e+04,4.900000000000000000e+01
4.092500000000000000e+04,4.100000000000000000e+01
4.094200000000000000e+04,1.380000000000000000e+02
4.141800000000000000e+04,3.130000000000000000e+02
4.149300000000000000e+04,2.760000000000000000e+02
4.192200000000000000e+04,2.050000000000000000e+02
4.231200000000000000e+04,4.050000000000000000e+02
4.234400000000000000e+04,2.360000000000000000e+02
4.244500000000000000e+04,2.490000000000000000e+02
4.250900000000000000e+04,4.110000000000000000e+02
4.309000000000000000e+04,2.730000000000000000e+02
4.319000000000000000e+04,7.200000000000000000e+01
4.325900000000000000e+04,2.860000000000000000e+02
4.377800000000000000e+04,3.680000000000000000e+02
4.397200000000000000e+04,9.300000000000000000e+01
4.448600000000000000e+04,4.200000000000000000e+02
4.533900000000000000e+04,1.760000000000000000e+02
4.694800000000000000e+04,7.500000000000000000e+01
4.804200000000000000e+04,4.310000000000000000e+02
4.805300000000000000e+04,2.970000000000000000e+02
4.858300000000000000e+04,2.400000000000000000e+02
4.938900000000000000e+04,1.840000000000000000e+02
5.023500000000000000e+04,1.890000000000000000e+02
5.141900000000000000e+04,1.560000000000000000e+02
5.283400000000000000e+04,7.000000000000000000e+01
5.287100000000000000e+04,2.380000000000000000e+02
5.312600000000000000e+04,2.060000000000000000e+02
5.414900000000000000e+04,1.860000000000000000e+02
5.455600000000000000e+04,3.850000000000000000e+02
5.640900000000000000e+04,2.180000000000000000e+02
5.775400000000000000e+04,1.180000000000000000e+02
5.845700000000000000e+04,3.740000000000000000e+02
6.006000000000000000e+04,2.200000000000000000e+01
6.647000000000000000e+04,2.690000000000000000e+02
6.851900000000000000e+04,1.970000000000000000e+02
